cr_gdp,dy,cr,fd0,fd1,fd2
123.9,0.9963,0,0.59552,0.71508,0.51907
121.6,0.75992,0,0.59938,0.71616,0.4964
124.3,1.3214,0,0.61477,0.72254,0.52231
119.5,1.0022,0,0.63017,0.72892,0.54823
122.3,0.58819,0,0.64556,0.73531,0.57414
122.9,-0.51336,0,0.66095,0.74169,0.60005
124.9,2.3218,0,0.67399,0.74341,0.62241
127.8,1.6872,0,0.68703,0.74512,0.64476
134.4,-1.5061,0,0.70007,0.74684,0.66711
131.9,-0.10219,0,0.71311,0.74855,0.68946
135.2,-0.53897,0,0.71255,0.75568,0.68907
137.3,0.91512,0,0.71198,0.76282,0.68869
138.5,2.071,0,0.71142,0.76995,0.68831
137.6,0.90809,0,0.71085,0.77708,0.68792
136.4,0.67289,0,0.7082,0.77688,0.69631
138.1,1.4569,0,0.70554,0.77668,0.7047
141.5,1.3869,0,0.70289,0.77648,0.71308
144.2,2.5899,0,0.70024,0.77628,0.72147
145,-1.1063,0,0.686,0.77486,0.69393
145.6,0.34604,0,0.67176,0.77344,0.66639
147.2,0.71511,0,0.65753,0.77203,0.63885
149.9,-0.833,0,0.64329,0.77061,0.61131
150.9,3.0548,0,0.6394,0.77272,0.66416
143.9,-0.20564,0,0.63551,0.77483,0.71702
144.5,1.4923,0,0.63162,0.77694,0.76987
146.8,1.141,0,0.62773,0.77906,0.82272
146.4,0.91456,0,0.61627,0.77838,0.78979
147.1,1.567,0,0.6048,0.7777,0.75686
148.5,2.2425,0,0.59333,0.77702,0.72393
149.5,0.63708,0,0.58187,0.77634,0.691
150,0.1178,0,0.60195,0.77931,0.66162
149.7,1.4408,0,0.62203,0.78228,0.63225
150.1,1.4764,0,0.64211,0.78526,0.60288
151.3,2.1311,0,0.66219,0.78823,0.57351
155.8,0.22362,0,0.66627,0.75371,0.58047
154.4,0.24132,0,0.67034,0.7192,0.58743
159.8,0.18174,0,0.67442,0.68468,0.59439
162.8,0.17914,0,0.6785,0.65017,0.60135
165.1,2.4506,0,0.68731,0.70621,0.62463
167.9,0.28038,0,0.69613,0.76225,0.64792
173,0.18281,0,0.70495,0.81829,0.67121
175,0.95051,0,0.71377,0.87433,0.69449
179.6,-0.24224,0,0.71339,0.88251,0.67918
182.6,1.7007,0,0.713,0.89068,0.66386
184,0.81513,0,0.71262,0.89885,0.64855
188,0.86136,0,0.71224,0.90702,0.63323
190.5,1.3471,0,0.71429,0.90019,0.66022
190,1.0346,0,0.71633,0.89335,0.6872
190.7,0.38499,0,0.71837,0.88651,0.71418
191.4,-0.39118,0,0.72041,0.87967,0.74117
193.9,-1.4964,0,0.72329,0.8738,0.7507
196.7,-0.025131,0,0.72616,0.86792,0.76022
199.1,-0.090104,0,0.72903,0.86205,0.76975
201.4,-0.68788,0,0.73191,0.85618,0.77927
200.6,1.1981,0,0.72813,0.86274,0.79386
198.5,0.59682,0,0.72436,0.8693,0.80844
195.4,1.0539,0,0.72058,0.87587,0.82302
193.9,1.0896,0,0.7168,0.88243,0.83761
191.5,0.61099,0,0.71995,0.88329,0.84578
188.9,-1.332,0,0.72309,0.88415,0.85394
186.9,-1.1099,0,0.72623,0.88501,0.86211
185.6,1.7091,0,0.72938,0.88587,0.87028
183.8,0.92426,0,0.72591,0.88513,0.84476
181,1.1768,0,0.72244,0.8844,0.81925
177.8,0.80452,0,0.71897,0.88367,0.79373
177.6,0.096661,0,0.7155,0.88294,0.76822
176.8,0.6564,0,0.70574,0.8831,0.72925
177.3,0.50216,0,0.69597,0.88326,0.69028
179,1.0296,0,0.6862,0.88342,0.65131
179.3,0.62115,0,0.67644,0.88358,0.61234
179.6,-0.238,0,0.67099,0.88413,0.62796
178.5,0.81149,0,0.66553,0.88468,0.64359
175.4,0.5342,0,0.66008,0.88523,0.65921
173.9,1.073,0,0.65462,0.88579,0.67484
173,0.49584,0,0.65132,0.88905,0.6545
172.9,1.1598,0,0.64802,0.89231,0.63416
173.9,1.2413,0,0.64473,0.89557,0.61382
174.8,0.7009,0,0.64143,0.89883,0.59348
175.1,0.9419,0,0.64143,0.89015,0.64207
176,1.3849,0,0.64143,0.88147,0.69067
176.1,1.0499,0,0.64143,0.87278,0.73927
176.7,1.1843,0,0.64143,0.8641,0.78787
177,1.1243,0,0.64143,0.8641,0.78787
178.4,0.53193,0,0.64143,0.8641,0.78787
178,0.62717,0,0.64143,0.8641,0.78787
126.6,3.8078,0,0.26149,0.69035,0.38793
124.6,-2.0638,0,0.25806,0.68272,0.3796
125.3,-1.8179,0,0.25463,0.67508,0.37126
124.7,2.1365,0,0.25119,0.66745,0.36293
125.8,1.6792,0,0.24776,0.65982,0.35459
123.8,0.41407,0,0.24752,0.65773,0.33779
122.2,-1.2553,0,0.24727,0.65565,0.32099
122.3,-0.025389,0,0.24703,0.65357,0.30419
123.9,0.69804,0,0.24678,0.65149,0.28739
126.8,0.010144,0,0.2495,0.65496,0.2937
128.6,-0.029565,0,0.25222,0.65843,0.3
130.1,0.31924,0,0.25493,0.6619,0.30631
131.3,1.8751,0,0.25765,0.66537,0.31261
131.7,1.0972,0,0.26438,0.66988,0.31441
130.9,1.3729,0,0.2711,0.67439,0.31621
131.9,0.037345,0,0.27783,0.6789,0.31801
133.5,2.6469,0,0.28455,0.68341,0.31981
136.2,0.61867,0,0.29039,0.69799,0.4053
136.7,2.8545,0,0.29624,0.71257,0.4908
139.4,2.0558,0,0.30208,0.72714,0.57629
140.2,1.9417,0,0.30792,0.74172,0.66179
140.8,-1.3833,0,0.30295,0.7207,0.64702
141.6,2.8658,0,0.29798,0.69969,0.63224
143.3,0.96032,0,0.29301,0.67867,0.61747
144.2,1.8575,0,0.28804,0.65765,0.6027
153.8,-1.3652,0,0.29457,0.66109,0.58886
157.6,2.5766,0,0.30109,0.66453,0.57502
161.4,0.54591,0,0.30762,0.66797,0.56118
163.7,-0.41943,1,0.31414,0.67141,0.54734
165.2,2.1734,1,0.31339,0.6686,0.55707
168.1,-2.6421,1,0.31264,0.6658,0.56681
169.1,1.7973,1,0.31189,0.663,0.57654
170.3,-0.37419,1,0.31114,0.6602,0.58628
173.7,-1.5449,1,0.31345,0.66262,0.54492
174.7,0.84157,1,0.31576,0.66504,0.50355
175.4,0.14295,1,0.31807,0.66746,0.46219
177.9,-0.6559,1,0.32038,0.66988,0.42083
178.9,1.1725,1,0.32259,0.67357,0.40263
177.4,0.96853,1,0.3248,0.67727,0.38443
175.1,0.69732,1,0.32701,0.68096,0.36622
176.6,-0.36423,1,0.32922,0.68465,0.34802
177.7,1.0746,1,0.32474,0.69072,0.33814
174.4,-0.98863,1,0.32026,0.69679,0.32825
171,2.6427,1,0.31578,0.70285,0.31837
169,0.84486,1,0.3113,0.70892,0.30848
168.7,0.52174,1,0.31382,0.71129,0.29418
163.7,-0.24474,1,0.31635,0.71366,0.27988
159.2,0.73067,1,0.31887,0.71603,0.26558
164.7,2.1043,1,0.3214,0.7184,0.25128
162.4,0.51999,1,0.31639,0.7326,0.29374
160.4,1.3016,1,0.31138,0.74679,0.33621
164.5,-0.71848,1,0.30637,0.76098,0.37867
163.1,-0.66017,1,0.30136,0.77517,0.42114
162.7,1.7213,1,0.30421,0.78197,0.41503
157.9,1.9729,1,0.30706,0.78877,0.40892
156.2,3.4961,1,0.3099,0.79557,0.40281
154.5,-1.1466,0,0.31275,0.80237,0.3967
151.5,2.3023,0,0.31635,0.80497,0.38848
150.1,-1.3679,0,0.31994,0.80757,0.38025
146.5,3.876,0,0.32353,0.81016,0.37203
144.8,-0.78418,0,0.32712,0.81276,0.3638
144.6,0.8687,0,0.32753,0.81464,0.43583
143,2.3291,0,0.32793,0.81653,0.50786
142,1.2261,0,0.32834,0.81841,0.57989
142.2,1.499,0,0.32874,0.8203,0.65192
142.2,-0.13708,0,0.33753,0.82312,0.67244
140.6,3.2782,0,0.34632,0.82594,0.69296
139.7,-1.6173,0,0.35511,0.82877,0.71347
142.4,2.6496,0,0.3639,0.83159,0.73399
147,2.3835,0,0.3629,0.82502,0.7221
147.9,-0.10757,0,0.3619,0.81845,0.71022
150.6,1.4031,0,0.36089,0.81188,0.69833
154.6,0.96005,0,0.35989,0.80531,0.68644
161.1,1.1267,0,0.36445,0.81415,0.69678
162.4,-1.8098,0,0.369,0.823,0.70712
165.3,0.51013,0,0.37356,0.83184,0.71746
168,0.72053,0,0.37811,0.84069,0.72779
169.2,0.045581,0,0.37276,0.83747,0.77232
166,2.0339,0,0.3674,0.83426,0.81684
164.5,1.7057,0,0.36205,0.83104,0.86136
161.3,1.4674,0,0.3567,0.82783,0.90588
160.1,-1.4547,0,0.35367,0.82524,0.88502
162.9,0.96577,0,0.35064,0.82264,0.86415
156.3,0.039323,0,0.34761,0.82005,0.84328
156.6,1.1631,0,0.34458,0.81746,0.82241
159.4,-0.17778,0,0.33972,0.81248,0.8551
158.4,1.2234,0,0.33486,0.8075,0.88778
163.8,0.86547,0,0.33,0.80253,0.92047
169.4,-1.0333,0,0.32514,0.79755,0.95315
171.2,2.0565,0,0.342,0.8079,0.95216
173.6,-1.4952,0,0.35887,0.81825,0.95118
174.2,1.123,0,0.37573,0.8286,0.95019
176.6,0.023766,0,0.3926,0.83895,0.94921
181.1,-0.47733,0,0.39893,0.84478,0.96133
179.5,1.3953,0,0.40526,0.85061,0.97346
177.1,0.032048,0,0.41159,0.85645,0.98558
181.5,3.4814,0,0.41792,0.86228,0.99771
183.9,0.20571,0,0.41455,0.86565,0.99828
184.3,-1.1614,0,0.41119,0.86903,0.99885
182.4,0.97769,0,0.40783,0.87241,0.99943
182.3,1.6169,0,0.40447,0.87578,1
182.5,0.5231,0,0.40562,0.87392,0.97463
180.8,0.82618,0,0.40676,0.87205,0.94926
181.8,0.22466,0,0.4079,0.87018,0.92389
180.9,0.63795,0,0.40905,0.86831,0.89852
181.5,0.12496,0,0.40973,0.86961,0.92389
183,1.021,0,0.4104,0.87092,0.94926
183.2,1.8137,0,0.41108,0.87222,0.97463
189.7,0.075191,0,0.41176,0.87352,1
196.4,-0.0016429,0,0.4094,0.87439,1
197.1,1.2751,0,0.40704,0.87525,1
201.8,1.0823,0,0.40468,0.87612,1
206.4,-1.2643,0,0.40232,0.87699,1
207.4,0.049823,0,0.39855,0.8742,1
209.3,-0.18303,0,0.39479,0.87141,1
215.7,0.31289,0,0.39102,0.86862,1
219.8,-0.82924,0,0.38725,0.86583,1
225.8,-0.88346,0,0.38439,0.86183,0.99499
226.3,0.064336,0,0.38152,0.85782,0.98998
224.9,0.053307,0,0.37866,0.85382,0.98497
223.1,1.9324,0,0.37579,0.84981,0.97996
226.4,-1.0687,0,0.37424,0.85091,0.98497
226.7,-2.5129,0,0.3727,0.852,0.98998
225.7,2.7687,0,0.37115,0.85309,0.99499
225.6,0.093538,0,0.3696,0.85418,1
223.8,-0.41432,0,0.36535,0.85401,1
220.7,1.5984,0,0.36111,0.85385,1
218.6,0.051481,0,0.35686,0.85368,1
227.8,2.1465,0,0.35262,0.85351,1
226.3,0.23546,0,0.34728,0.84857,1
225.6,-1.46,0,0.34195,0.84363,1
225.9,0.81393,0,0.33662,0.83869,1
226.5,0.15045,0,0.33128,0.83374,1
227.6,0.71987,0,0.3276,0.83558,1
225.3,0.97602,0,0.32392,0.83742,1
223.5,-0.17732,0,0.32023,0.83926,1
223.8,0.51941,0,0.31655,0.84109,1
224.6,0.73636,0,0.31152,0.84159,1
226.2,0.41949,0,0.30649,0.84209,1
229.5,1.215,0,0.30146,0.84259,1
235.4,-0.25707,0,0.29642,0.8431,1
239.9,0.52867,0,0.28429,0.84546,1
244.5,1.165,0,0.27216,0.84782,1
249.6,-0.88196,0,0.26003,0.85019,1
251,0.75025,0,0.2479,0.85255,1
254.3,-0.66455,0,0.2479,0.85255,1
257.3,-0.86583,0,0.2479,0.85255,1
257.2,2.3423,0,0.2479,0.85255,1
21,1.7806,0,0.22283,0.67837,0.37386
21.2,3.4642,0,0.23457,0.68875,0.39737
22.2,1.3604,0,0.24631,0.69914,0.42088
22.4,1.2979,0,0.25805,0.70952,0.44439
22.9,2.1425,0,0.26043,0.70379,0.45981
24.1,0.92291,0,0.26281,0.69806,0.47524
25.9,-2.4432,0,0.26519,0.69233,0.49067
26.5,5.2686,0,0.26757,0.68661,0.5061
26.8,1.3658,0,0.27027,0.68143,0.50684
27.3,-0.24914,0,0.27297,0.67626,0.50758
27.4,2.9508,0,0.27567,0.67108,0.50832
28.9,1.5572,0,0.27837,0.66591,0.50907
30.5,-0.20185,0,0.27797,0.65556,0.50905
32.3,0.8793,0,0.27757,0.64522,0.50903
33.8,0.7771,0,0.27717,0.63487,0.50901
35,0.091887,0,0.27677,0.62453,0.50899
35.5,2.3181,0,0.2814,0.63119,0.509
36.9,2.1422,0,0.28603,0.63785,0.50901
37,2.1655,0,0.29065,0.64451,0.50901
37.4,-0.56495,0,0.29528,0.65117,0.50902
40.5,1.1812,0,0.29924,0.645,0.50975
39.6,0.41447,0,0.3032,0.63882,0.51048
39.6,3.1442,0,0.30716,0.63265,0.51122
40.3,-1.6023,0,0.31112,0.62648,0.51195
40.7,-0.4378,0,0.31576,0.62402,0.51045
42.9,0.80551,0,0.3204,0.62156,0.50895
42.3,0.3615,0,0.32504,0.6191,0.50745
43.4,0.10886,0,0.32967,0.61664,0.50595
46.1,0.94001,0,0.34021,0.62163,0.50667
48.4,1.241,0,0.35075,0.62662,0.5074
49,0.12366,0,0.36129,0.6316,0.50812
49.8,0.35484,0,0.37183,0.63659,0.50885
48.9,2.0897,0,0.38245,0.64578,0.50811
48.9,1.1158,0,0.39308,0.65497,0.50737
47.9,0.2849,0,0.40371,0.66416,0.50663
48.3,3.0527,0,0.41434,0.67335,0.50589
47.3,0.80606,0,0.41672,0.68961,0.50452
46.2,-0.46544,0,0.4191,0.70587,0.50314
43.1,1.0779,0,0.42148,0.72213,0.50176
42.3,1.0365,0,0.42386,0.73838,0.50038
43,0.18153,0,0.43075,0.73904,0.48204
43.1,1.8774,0,0.43763,0.73969,0.46369
43.6,1.8458,0,0.44452,0.74034,0.44535
44.2,1.5071,0,0.4514,0.741,0.427
46.2,2.2778,0,0.46286,0.74406,0.42466
48.3,1.6463,0,0.47432,0.74712,0.42232
50.2,-1.4445,0,0.48578,0.75019,0.41997
51.1,4.409,0,0.49724,0.75325,0.41763
53,1.1534,0,0.51392,0.75841,0.42675
55.6,1.6783,0,0.5306,0.76358,0.43587
57,1.3005,0,0.54728,0.76874,0.44498
58.6,1.969,0,0.56396,0.7739,0.4541
60.2,0.37018,0,0.57087,0.77178,0.45183
63.2,-0.44589,0,0.57777,0.76965,0.44956
70.2,0.25051,0,0.58467,0.76753,0.44728
74.5,1.6874,0,0.59157,0.7654,0.44501
73,0.0066369,0,0.59199,0.76867,0.43961
72.1,0.62139,0,0.59241,0.77194,0.43422
70.1,2.3943,0,0.59283,0.7752,0.42883
70.4,-0.6039,0,0.59325,0.77847,0.42343
72.9,1.4598,0,0.59776,0.78061,0.42526
72.3,1.4334,0,0.60227,0.78275,0.42708
72.8,0.98076,0,0.60679,0.78488,0.42891
72,1.2683,0,0.6113,0.78702,0.43074
72.8,1.2925,0,0.61796,0.78678,0.43251
76,1.3292,0,0.62461,0.78655,0.43427
76.7,0.80478,0,0.63126,0.78631,0.43604
75.7,0.13862,0,0.63792,0.78607,0.4378
76.2,-0.21476,0,0.63752,0.78852,0.43489
76,0.44233,0,0.63711,0.79097,0.43199
76.6,-0.38806,0,0.63671,0.79341,0.42908
77.4,0.2135,0,0.63631,0.79586,0.42617
79.1,1.0765,0,0.64212,0.80075,0.4284
79.5,0.81354,0,0.64792,0.80564,0.43063
78.8,0.12126,0,0.65372,0.81052,0.43287
79.2,1.0602,0,0.65953,0.81541,0.4351
80.5,1.1293,0,0.66019,0.81308,0.43215
81.2,0.83792,0,0.66085,0.81076,0.42921
81.7,0.58025,0,0.66151,0.80843,0.42626
82.7,1.215,0,0.66216,0.8061,0.42332
83.7,0.6946,0,0.66639,0.80726,0.42483
84.3,1.1517,0,0.67063,0.80843,0.42635
83.4,1.1866,0,0.67486,0.8096,0.42786
83.9,-0.21912,0,0.67909,0.81076,0.42937
84.8,1.2861,0,0.67909,0.81076,0.42937
84.1,0.22198,0,0.67909,0.81076,0.42937
86.3,2.152,0,0.67909,0.81076,0.42937
107.7,1.5622,0,1,0.98003,0.012845
106.4,-0.02608,0,1,0.98205,0.012845
105.7,-0.34261,0,1,0.98406,0.012845
110.3,1.6567,0,1,0.98608,0.012845
112.9,0.44607,0,1,0.9881,0.012845
117.4,0.080601,0,1,0.9881,0.012845
118.5,-0.17124,0,1,0.9881,0.012845
120.7,0.48544,0,1,0.9881,0.012845
122.3,2.3973,0,1,0.9881,0.012845
125.3,-1.3538,0,1,0.9881,0.012741
126,0.45819,0,1,0.9881,0.012637
128.6,0.80724,0,1,0.9881,0.012533
128.6,0.91849,0,1,0.9881,0.012429
131.5,-0.89871,0,1,0.99107,0.021646
130.3,-1.5117,0,1,0.99405,0.030864
137.4,-0.65463,0,1,0.99702,0.040081
133.6,-0.7736,0,1,1,0.049298
135.1,-1.0397,0,1,0.99554,0.046147
136.7,2.3756,0,1,0.99107,0.042996
136.5,-0.23192,0,1,0.98661,0.039845
132.4,1.0829,0,1,0.98215,0.036693
129,0.96921,0,0.99898,0.98215,0.030562
123.9,-0.37469,0,0.99795,0.98215,0.024431
117.9,1.5747,0,0.99693,0.98215,0.0183
110.4,1.3124,0,0.9959,0.98215,0.012169
105.9,1.1221,0,0.9598,0.95703,0.012156
102.4,0.53381,0,0.92371,0.9319,0.012142
99.4,1.588,0,0.88761,0.90678,0.012129
97.2,1.7893,0,0.85151,0.88166,0.012115
94.5,1.5881,0,0.85597,0.8735,0.012102
93.4,1.5355,0,0.86044,0.86535,0.01209
91,1.1904,0,0.8649,0.8572,0.012077
89.6,4.4559,0,0.86936,0.84905,0.012064
87.2,0.45396,0,0.85152,0.82749,0.012051
86.4,0.75972,0,0.83367,0.80594,0.012039
86.2,1.3106,0,0.81583,0.78439,0.012027
82.1,3.6968,0,0.79798,0.76284,0.012014
81.2,-1.4242,0,0.77787,0.73205,0.012014
80.6,1.9537,0,0.75775,0.70127,0.012014
82,0.82917,0,0.73763,0.67048,0.012014
80.6,1.0123,0,0.71752,0.63969,0.012014
81.7,1.853,0,0.73726,0.64686,0.011996
78,0.69618,0,0.75701,0.65403,0.011978
76.8,2.6242,0,0.77675,0.66119,0.01196
78.5,-2.3582,0,0.7965,0.66836,0.011942
81.4,1.9436,0,0.80675,0.68094,0.011942
81.5,1.0679,0,0.817,0.69351,0.011942
82,0.023664,0,0.82725,0.70609,0.011942
79.3,1.7535,0,0.8375,0.71867,0.011942
80,-0.92362,0,0.85485,0.72359,0.014872
81.6,-0.34656,0,0.8722,0.7285,0.017803
85.3,-0.15967,0,0.88955,0.73342,0.020733
85.1,-1.3274,0,0.9069,0.73834,0.023663
88.6,0.050101,0,0.9145,0.73869,0.14275
89.5,0.69312,0,0.9221,0.73903,0.26183
94.2,0.3349,0,0.9297,0.73938,0.38092
93.2,0.33812,0,0.9373,0.73972,0.5
93,1.2875,0,0.94491,0.74531,0.42755
92.6,0.45117,0,0.95252,0.75089,0.3551
95.9,1.1948,0,0.96014,0.75647,0.28265
93.2,0.11153,0,0.96775,0.76205,0.21021
92.7,1.2337,0,0.96999,0.76191,0.17508
92.2,0.44313,0,0.97223,0.76177,0.13995
92.6,0.72146,0,0.97446,0.76162,0.10482
97.3,0.60001,0,0.9767,0.76148,0.069685
98.6,1.2489,0,0.98253,0.76505,0.14748
99.4,1.4553,0,0.98835,0.76862,0.22528
101.4,0.39131,0,0.99418,0.77219,0.30307
103.8,1.4879,0,1,0.77576,0.38087
103.4,0.8998,0,1,0.78297,0.35157
103.2,1.3427,0,1,0.79018,0.32227
105.1,0.65893,0,1,0.7974,0.29297
110.9,1.415,0,1,0.80461,0.26367
112,1.4564,0,1,0.80796,0.25753
113.6,1.1912,0,1,0.81132,0.25139
117.9,0.7414,0,1,0.81468,0.24525
119.1,1.3054,0,1,0.81803,0.23912
124.7,0.52457,0,1,0.81925,0.22172
127.4,0.87736,0,1,0.82046,0.20433
130.8,0.66554,0,1,0.82167,0.18694
136.3,2.2097,0,1,0.82289,0.16955
138.2,-0.58812,0,1,0.81872,0.18329
139.3,1.3836,0,1,0.81456,0.19704
141.3,0.75234,0,1,0.8104,0.21078
145.3,-0.23843,0,1,0.80623,0.22453
147.3,0.85183,0,1,0.80616,0.23545
150.2,0.134,0,1,0.80609,0.24637
152.6,1.3913,0,1,0.80603,0.25729
157.1,0.25291,0,1,0.80596,0.26821
156.3,-0.45678,0,1,0.80251,0.28479
158.8,-0.61553,0,1,0.79906,0.30136
162.6,-0.63424,0,1,0.79561,0.31793
170.2,0.065659,0,1,0.79216,0.3345
171.1,-0.8029,0,1,0.79263,0.31215
171.3,0.74747,0,1,0.7931,0.28979
172.8,0.4916,0,1,0.79357,0.26743
187.1,0.90402,0,1,0.79404,0.24507
186.7,0.60755,0,1,0.8014,0.26171
184.6,-0.12081,0,1,0.80876,0.27835
184.2,-0.17955,0,1,0.81612,0.29499
180.9,0.75789,0,1,0.82348,0.31163
183.4,0.41413,0,1,0.82134,0.30066
181.6,-0.62622,0,1,0.8192,0.28968
186.9,0.20667,0,1,0.81707,0.27871
180.1,0.79858,0,1,0.81493,0.26773
181.8,0.92836,0,1,0.81663,0.29574
181.8,-0.16758,0,1,0.81832,0.32375
187.6,0.73386,0,1,0.82002,0.35175
189.2,1.1099,0,1,0.82171,0.37976
191.7,0.38901,0,1,0.81498,0.34911
192.6,0.1724,0,1,0.80824,0.31846
196.7,1.0976,0,1,0.80151,0.28781
199.5,0.030212,1,1,0.79477,0.25716
204.4,-0.5129,1,1,0.8016,0.29362
206.2,-0.23198,1,1,0.80842,0.33009
208.2,-1.353,1,1,0.81525,0.36655
214.6,-2.328,0,1,0.82208,0.40302
218,0.13455,0,1,0.82506,0.36396
218.3,0.93184,0,1,0.82803,0.3249
217,-0.0059375,0,1,0.83101,0.28584
212.5,0.94849,0,1,0.83399,0.24678
214.6,0.55711,0,1,0.82073,0.24706
212.5,0.18046,0,1,0.80748,0.24734
215.9,-0.27951,0,1,0.79422,0.24762
217.2,-0.82633,0,1,0.78097,0.2479
220,-0.42981,0,1,0.79051,0.2512
220.5,-0.78388,0,1,0.80004,0.2545
220,-1.4894,0,1,0.80958,0.25779
226.1,-0.54721,0,1,0.81912,0.26109
227.3,-1.3571,0,1,0.81186,0.27315
229.8,-1.1361,0,1,0.80461,0.2852
231.4,-1.5934,0,1,0.79736,0.29726
231.5,0.41505,0,1,0.7901,0.30932
228.8,0.75578,0,1,0.7927,0.30425
225,-0.13895,0,1,0.79531,0.29919
220.9,1.0897,0,1,0.79791,0.29412
216.3,-0.64351,0,1,0.80051,0.28906
211.4,0.3321,0,1,0.75823,0.28672
209.8,0.09325,0,1,0.71596,0.28439
208.5,0.80403,0,1,0.67369,0.28205
205.5,0.64163,0,1,0.63142,0.27972
202.2,0.29841,0,0.99442,0.65989,0.28891
198.6,0.11632,0,0.98884,0.68836,0.2981
196.1,0.48166,0,0.98326,0.71683,0.30729
192.5,0.46076,0,0.97769,0.7453,0.31648
189.6,0.30494,0,0.97769,0.7453,0.31648
187,1.1671,0,0.97769,0.7453,0.31648
183.8,0.91332,0,0.97769,0.7453,0.31648
74.9,0.66741,1,0.82862,0.82103,0.058257
75.2,0.33933,1,0.82998,0.82039,0.059667
75.5,-0.39731,1,0.83134,0.81975,0.061077
76.9,0.57834,1,0.8327,0.81911,0.062487
77.2,-0.5678,1,0.83406,0.81846,0.063896
78.3,-0.11078,1,0.83542,0.82281,0.065804
79.2,0.4437,1,0.83677,0.82715,0.067712
81.8,-0.099891,1,0.83813,0.83149,0.069619
81.1,0.41075,1,0.83948,0.83584,0.071527
81.7,0.37907,1,0.83354,0.83181,0.074434
81.7,0.67095,1,0.8276,0.82778,0.077341
82.9,0.35188,1,0.82167,0.82376,0.080248
82.5,0.3648,1,0.81573,0.81973,0.083156
82.4,0.61571,1,0.82393,0.83156,0.090678
81.2,0.14695,1,0.83214,0.84338,0.098201
82.3,0.64404,1,0.84034,0.85521,0.10572
79.6,0.8238,1,0.84855,0.86704,0.11325
79.8,-0.30876,1,0.8446,0.86423,0.12317
77.4,0.86714,1,0.84065,0.86142,0.13308
79.3,0.12755,1,0.83671,0.85861,0.143
76.4,1.1098,1,0.83276,0.8558,0.15292
76.6,-0.093973,1,0.80396,0.82836,0.16156
74.8,1.0313,1,0.77515,0.80093,0.1702
75.5,1.1419,1,0.74634,0.77349,0.17884
72.1,0.28164,0,0.71754,0.74606,0.18748
71.8,2.3536,0,0.69561,0.71663,0.18432
69.9,-0.70754,0,0.67369,0.68721,0.18117
70.8,0.63677,0,0.65176,0.65778,0.17801
68.8,2.0275,0,0.62984,0.62835,0.17485
69.1,1.485,0,0.65574,0.64351,0.17256
67.8,2.0442,0,0.68164,0.65867,0.17028
69.4,2.0251,0,0.70754,0.67383,0.16799
67.9,0.32103,0,0.73344,0.68899,0.1657
68.5,1.2158,0,0.71137,0.65223,0.16904
69,1.7868,0,0.68931,0.61548,0.17237
72.2,-0.22453,0,0.66724,0.57873,0.1757
71.7,2.3308,0,0.64518,0.54197,0.17904
74.4,0.97928,0,0.67907,0.57298,0.17961
73.8,1.3308,0,0.71295,0.60399,0.18019
75.2,-0.16614,0,0.74684,0.63499,0.18077
75,0.8722,0,0.78072,0.666,0.18134
76.1,1.6854,0,0.80135,0.68864,0.18427
76.3,-0.29892,0,0.82197,0.71127,0.18719
75.8,3.7119,0,0.8426,0.73391,0.19011
76.5,-1.9405,0,0.86322,0.75655,0.19304
77.4,1.2119,0,0.86627,0.75423,0.19689
77.1,0.75243,0,0.86932,0.75192,0.20075
77.7,0.49628,0,0.87236,0.74961,0.20461
75.6,0.99276,0,0.87541,0.7473,0.20847
76.3,-1.3125,0,0.87822,0.74593,0.2286
76.6,0.063846,0,0.88102,0.74456,0.24873
78.2,-0.65373,0,0.88383,0.74319,0.26886
77.6,-0.93736,0,0.88664,0.74183,0.28899
78.6,-0.0067756,0,0.89149,0.756,0.3018
78.3,1.196,0,0.89635,0.77016,0.31461
78.8,0.37614,0,0.9012,0.78433,0.32741
76.9,0.82369,0,0.90606,0.7985,0.34022
76.5,0.21901,0,0.90469,0.80086,0.32602
75.3,0.79086,0,0.90332,0.80322,0.31182
75.1,0.37353,0,0.90196,0.80559,0.29761
82.1,1.0631,0,0.90059,0.80795,0.28341
81.8,0.68526,0,0.90491,0.81144,0.29451
80.5,0.47466,0,0.90923,0.81494,0.30561
80.1,0.70193,0,0.91356,0.81844,0.31671
78.7,0.6433,0,0.91788,0.82194,0.3278
79.5,0.63423,0,0.91981,0.82435,0.37455
78.7,0.9695,0,0.92174,0.82677,0.42129
79.7,0.39953,0,0.92366,0.82919,0.46803
80.1,1.1322,0,0.92559,0.83161,0.51477
81.1,0.90948,0,0.9342,0.83433,0.5532
81.8,1.0062,0,0.94281,0.83704,0.59164
82.9,1.434,0,0.95141,0.83976,0.63007
83.8,0.98874,0,0.96002,0.84248,0.6685
86.7,0.75319,0,0.97002,0.84608,0.67329
87,1.1919,0,0.98001,0.84967,0.67807
89.3,1.0452,0,0.99001,0.85326,0.68286
93,0.80687,0,1,0.85686,0.68764
99.4,1.4965,0,1,0.85521,0.69803
100.7,1.1875,0,1,0.85356,0.70843
103.4,1.1698,0,1,0.8519,0.71882
107.4,1.582,0,1,0.85025,0.72922
112,1.2198,0,1,0.8508,0.72623
116.1,1.0796,0,1,0.85135,0.72324
118.5,1.0975,0,1,0.8519,0.72026
119.3,0.99319,0,1,0.85245,0.71727
122.4,0.79169,0,1,0.85182,0.66558
